fdc_id,food_name,category_id,calories,carbs,protein,fat,fiber
169507,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,378.0,0.0,22.5,31.3,0.0
168686,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,404.0,0.0,20.6,35.0,0.0
168687,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,393.0,0.0,22.9,32.7,0.0
168683,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,324.0,0.0,21.6,25.7,0.0
168684,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,333.0,0.0,23.4,25.8,0.0
170621,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,238.0,0.0,27.5,13.4,0.0
170622,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,253.0,0.0,27.5,15.0,0.0
170218,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,220.0,0.0,27.5,11.4,0.0
168613,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised",13,471.0,0.0,21.6,42.0,0.0
168615,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",13,295.0,0.0,30.8,18.1,0.0
170219,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,249.0,0.0,27.3,14.7,0.0
170220,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,312.0,0.0,24.7,22.8,0.0
170221,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,285.0,0.0,24.9,19.8,0.0
169510,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,291.0,0.0,25.8,20.0,0.0
169511,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,341.0,0.0,22.5,27.1,0.0
168688,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,304.0,0.0,24.5,22.1,0.0
168689,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,359.0,0.0,22.3,29.2,0.0
169515,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,354.0,0.0,24.1,27.9,0.0
169516,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,411.0,0.0,22.2,35.1,0.0
168691,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,278.0,0.0,27.2,18.0,0.0
169513,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,323.0,0.0,22.8,25.0,0.0
170623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,193.0,0.0,29.4,7.5,0.0
170624,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,225.0,0.0,28.0,11.7,0.0
170625,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,198.0,0.0,28.0,8.7,0.0
173123,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,195.0,0.0,29.6,7.6,0.0
174042,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,188.0,0.0,30.9,6.2,0.0
174764,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",13,202.0,0.0,28.3,9.0,0.0
169499,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,337.0,0.0,22.4,26.8,0.0
169500,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,351.0,0.0,22.8,28.1,0.0
168676,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,352.0,0.0,22.3,28.5,0.0
168677,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,365.0,0.0,22.6,29.8,0.0
169504,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,386.0,0.0,22.0,32.4,0.0
168679,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,400.0,0.0,22.6,33.7,0.0
169501,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,315.0,0.0,22.7,24.2,0.0
169502,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,330.0,0.0,23.1,25.6,0.0
173054,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,246.0,1.5,24.7,15.7,0.0
173055,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,259.0,1.8,24.2,17.2,0.0
173056,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,226.0,1.1,25.3,13.4,0.0
174701,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,199.0,0.2,28.8,9.2,0.0
174702,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,208.0,0.5,28.4,10.3,0.0
174703,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,186.0,0.0,29.4,7.6,0.0
173058,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,178.0,0.0,28.2,7.3,0.0
173059,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,188.0,0.0,28.0,8.4,0.0
173060,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,164.0,0.0,28.4,5.6,0.0
171806,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",13,164.0,0.0,28.4,4.7,0.0
170227,"Beef, round, bottom round roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,169.0,0.0,28.3,5.3,0.0
170222,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,187.0,0.0,27.4,7.7,0.0
170224,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,199.0,0.0,26.8,9.4,0.0
170627,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,175.0,0.0,28.1,6.1,0.0
168696,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,218.0,0.0,26.4,11.6,0.0
168699,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,223.0,0.0,26.0,12.4,0.0
169522,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,212.0,0.0,26.8,10.8,0.0
170629,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,177.0,0.0,27.8,6.5,0.0
170631,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,185.0,0.0,27.2,7.6,0.0
174052,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",13,163.0,0.0,28.0,5.7,0.0
174059,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,179.0,0.0,27.6,6.8,0.0
170626,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,223.0,0.0,33.6,8.9,0.0
170223,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,230.0,0.0,32.7,10.0,0.0
170225,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,217.0,0.0,34.4,7.7,0.0
169520,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,247.0,0.0,32.8,11.9,0.0
168698,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",13,254.0,0.0,32.8,12.6,0.0
169521,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,240.0,0.0,32.7,11.2,0.0
170628,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,214.0,0.0,34.0,7.7,0.0
170630,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,223.0,0.0,33.1,9.0,0.0
170226,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,206.0,0.0,34.9,6.3,0.0
174053,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",13,216.0,0.0,34.3,7.7,0.0
173115,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",13,228.0,0.0,34.2,9.0,0.0
174045,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",13,205.0,0.0,34.5,6.4,0.0
170228,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,167.0,0.0,29.7,4.5,0.0
170229,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,171.0,0.0,29.8,4.8,0.0
170632,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,162.0,0.0,29.4,4.0,0.0
170633,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,163.0,0.0,29.8,3.9,0.0
170634,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,166.0,0.0,29.9,4.3,0.0
170635,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,157.0,0.0,29.5,3.4,0.0
173993,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,159.0,0.0,29.7,4.5,0.0
173994,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,163.0,0.0,29.8,4.8,0.0
173995,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,154.0,0.0,29.5,4.0,0.0
171772,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,155.0,0.0,29.8,3.9,0.0
171773,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,158.0,0.0,29.9,4.3,0.0
174008,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,149.0,0.0,29.5,3.4,0.0
169524,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,208.0,0.0,28.3,9.6,0.0
168702,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,212.0,0.0,28.5,10.0,0.0
168704,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,204.0,0.0,28.1,9.3,0.0
171809,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",13,169.0,0.0,29.7,4.7,0.0
174060,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",13,175.0,0.0,29.9,5.3,0.0
171807,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",13,163.0,0.0,29.6,4.1,0.0
168695,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,235.0,0.0,27.5,13.0,0.0
169518,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,218.0,0.0,27.6,11.1,0.0
168616,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",13,191.0,0.0,29.2,7.3,0.0
168617,"Beef, round, full cut, separable lean only, trimmed to 1/4"" fat, select, cooked, broiled",13,172.0,0.0,29.2,5.2,0.0
173370,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,177.0,0.0,27.1,6.8,0.0
173362,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,188.0,0.0,26.9,8.1,0.0
172127,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,162.0,0.0,26.6,5.3,0.0
172131,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,168.0,0.0,29.1,4.8,0.0
172119,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,174.0,0.0,28.8,5.7,0.0
172121,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,160.0,0.0,29.2,3.9,0.0
172135,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,182.0,0.0,27.5,7.1,0.0
172129,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,191.0,0.0,27.2,8.3,0.0
173364,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,166.0,0.0,28.0,5.2,0.0
170230,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,188.0,0.0,26.8,8.2,0.0
170231,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,196.0,0.0,27.0,8.9,0.0
170232,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,181.0,0.0,26.6,7.5,0.0
169526,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,219.0,0.0,27.4,11.3,0.0
169528,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,228.0,0.0,27.3,12.3,0.0
168706,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,210.0,0.0,27.6,10.2,0.0
170233,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,174.0,0.0,27.5,6.2,0.0
170636,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,176.0,0.0,27.7,6.4,0.0
170637,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,149.0,0.0,27.4,4.4,0.0
171755,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,160.0,0.0,29.9,4.5,0.0
171756,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,163.0,0.0,30.1,4.8,0.0
173992,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,157.0,0.0,31.0,3.7,0.0
174007,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,162.0,0.0,30.1,3.8,0.0
171770,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,158.0,0.1,30.2,4.1,0.0
171771,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,150.0,0.0,29.8,3.4,0.0
169560,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,167.0,0.0,30.0,4.3,0.0
168740,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,170.0,0.0,30.1,4.6,0.0
168741,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,162.0,0.0,29.7,3.8,0.0
168649,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,162.0,0.0,30.1,3.8,0.0
169471,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,166.0,0.0,30.2,4.1,0.0
169472,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,158.0,0.0,29.8,3.4,0.0
169531,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,204.0,0.0,30.7,9.0,0.0
170638,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,209.0,0.0,35.6,6.3,0.0
170639,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,216.0,0.0,35.6,7.1,0.0
170234,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,200.0,0.0,35.6,5.3,0.0
169530,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised",13,238.0,0.0,34.3,10.1,0.0
168709,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",13,250.0,0.0,34.1,11.6,0.0
168711,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried",13,266.0,0.0,33.0,13.8,0.0
168713,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",13,225.0,0.0,34.6,8.5,0.0
170235,"Beef, round, top round, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,207.0,0.0,36.1,5.8,0.0
170236,"Beef, round, top round, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,190.0,0.0,36.1,4.0,0.0
168708,"Beef, round, top round, separable lean only, trimmed to 1/8"" fat, choice, cooked, pan-fried",13,228.0,2.0,33.9,8.3,0.0
168710,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,224.0,0.0,30.7,10.3,0.0
169535,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,225.0,0.0,31.3,10.1,0.0
169533,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,201.0,0.0,30.6,7.7,0.0
171815,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,185.0,0.0,31.8,5.4,0.0
174061,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,193.0,0.0,32.0,6.2,0.0
171808,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",13,177.0,0.0,31.6,4.6,0.0
169442,"Beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, cooked, simmered",13,201.0,0.0,33.7,6.4,0.0
169460,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",13,283.0,0.0,23.6,20.2,0.0
169461,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,267.0,0.0,24.5,18.0,0.0
169459,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,276.0,0.0,24.0,19.3,0.0
172115,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,276.0,0.0,25.4,18.6,0.0
168716,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,284.0,0.0,24.8,19.8,0.0
172117,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,263.0,0.0,26.2,16.8,0.0
168637,"Beef, short loin, porterhouse steak, separable lean only,  trimmed to 1/8"" fat, all grades, cooked, grilled",13,213.0,0.0,28.2,10.3,0.0
168638,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,212.0,0.0,26.1,11.2,0.0
168639,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,224.0,0.0,25.5,12.8,0.0
169463,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,194.0,0.0,26.9,8.8,0.0
168618,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,221.0,0.0,27.6,11.4,0.0
168641,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,203.0,0.0,28.9,8.8,0.0
168643,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",13,212.0,0.0,27.9,10.4,0.0
168620,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,217.0,0.0,27.5,11.0,0.0
169467,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,206.0,0.0,28.4,9.4,0.0
169465,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",13,258.0,0.0,24.0,17.3,0.0
169466,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",13,230.0,0.0,24.4,14.0,0.0
169464,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,247.0,0.0,24.2,15.9,0.0
173351,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,289.0,0.0,24.6,20.4,0.0
169537,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,294.0,0.0,24.2,21.1,0.0
173353,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,281.0,0.0,25.2,19.2,0.0
168644,"Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,198.0,0.0,26.0,9.6,0.0
169468,"Beef, short loin, t-bone steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,177.0,0.0,26.0,7.4,0.0
169541,"Beef, short loin, top loin, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,310.0,0.0,25.9,22.1,0.0
168718,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,278.0,0.0,26.2,18.4,0.0
171813,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,189.0,0.0,29.3,7.1,0.0
173119,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",13,201.0,0.0,29.2,8.4,0.0
171805,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,177.0,0.0,29.4,5.7,0.0
171224,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,204.0,0.0,31.0,8.9,0.0
171225,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,207.0,0.0,30.9,9.2,0.0
171226,"Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,200.0,0.0,31.2,8.4,0.0
171200,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,196.0,0.0,31.5,7.8,0.0
171198,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,200.0,0.0,31.3,8.3,0.0
171199,"Beef, shoulder pot roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,190.0,0.0,31.7,7.0,0.0
171789,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,182.0,0.0,28.3,6.8,0.0
171785,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,186.0,0.0,28.2,7.2,0.0
171786,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,177.0,0.0,28.4,6.1,0.0
171781,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,175.0,0.0,28.6,5.8,0.0
168731,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,178.0,0.0,28.5,6.2,0.0
168732,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,169.0,0.0,28.7,5.2,0.0
169479,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,210.0,0.0,27.6,11.1,0.0
168659,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,220.0,0.0,27.5,12.3,0.0
168692,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,194.0,0.0,27.7,9.3,0.0
168654,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,196.0,0.0,28.2,9.2,0.0
169475,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,202.0,0.0,28.3,9.8,0.0
169476,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,187.0,0.0,28.0,8.3,0.0
169544,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",13,324.0,0.0,23.9,24.6,0.0
168723,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",13,331.0,0.0,23.9,25.4,0.0
169549,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",13,343.0,0.0,24.0,26.7,0.0
169546,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",13,316.0,0.0,23.9,23.7,0.0
169543,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",13,267.0,0.0,26.5,17.1,0.0
168722,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",13,273.0,0.0,26.4,17.8,0.0
169548,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",13,308.0,0.0,25.3,22.2,0.0
168725,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",13,262.0,0.0,26.5,16.5,0.0
171811,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",13,200.0,0.0,29.0,8.4,0.0
